client_code,name,product,status,city,date,category,amount,currency
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 10:20:04,Кафе и рестораны,5740.9,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 12:10:42,Продукты питания,13588.01,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 14:50:06,Едим дома,2559.41,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 15:10:47,Смотрим дома,3796.78,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 08:50:13,Такси,5884.6,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 10:00:04,Едим дома,11748.28,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 18:30:30,АЗС,28352.93,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 19:40:15,Кино,6229.48,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 09:15:31,Такси,2709.05,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 13:10:59,Играем дома,5057.63,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 13:20:22,Смотрим дома,5489.38,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 16:10:43,Кино,8421.39,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 18:10:57,Смотрим дома,3021.23,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 19:00:38,Кафе и рестораны,5676.23,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 09:30:22,Кино,2701.16,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 15:10:03,Едим дома,4235.71,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 19:00:21,Кафе и рестораны,7392.61,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-31 09:15:26,Такси,4232.53,KZT
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-31 10:00:06,Такси,4529.82,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-01 14:50:58,Играем дома,3188.09,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-01 19:00:51,Кафе и рестораны,5839.11,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 08:00:50,Едим дома,6028.21,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 09:10:21,Кафе и рестораны,6835.5,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 11:10:12,Кафе и рестораны,4501.46,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 12:10:14,Продукты питания,15998.87,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 16:30:41,Смотрим дома,7423.35,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-02 20:00:06,Кино,4790.98,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-05 17:20:09,Играем дома,4087.89,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-05 19:00:40,Кафе и рестораны,10098.3,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-05 20:30:00,Смотрим дома,4085.97,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-05 21:10:02,Такси,6235.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-07 08:00:56,Смотрим дома,4601.86,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-07 12:10:02,Продукты питания,17722.66,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-07 13:50:19,Такси,5003.75,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-07 14:10:43,Играем дома,4384.07,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-07 16:30:05,Едим дома,4121.35,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-08 09:15:30,Такси,3535.86,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-08 12:10:27,Продукты питания,13282.73,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-08 13:10:30,Смотрим дома,3048.74,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-09 09:15:10,Такси,3859.44,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-09 17:40:46,Такси,5759.15,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 09:00:13,Играем дома,5821.86,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 09:50:16,Кафе и рестораны,3911.34,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 10:50:47,Смотрим дома,3681.69,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 12:10:24,Продукты питания,29044.84,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 13:20:54,Кино,5698.33,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 14:10:19,Едим дома,5619.04,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 16:20:41,Смотрим дома,5631.01,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 17:50:33,Такси,6554.12,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 19:00:56,Кафе и рестораны,10484.29,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-10 19:30:56,Кино,4701.14,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 11:00:58,Едим дома,5786.16,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 11:20:32,Кино,6682.98,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 12:10:33,Продукты питания,7597.68,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 12:30:26,Кино,3398.2,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 18:20:56,Едим дома,4091.66,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-11 19:00:26,Кафе и рестораны,12763.38,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-12 08:10:23,Такси,2692.07,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-12 14:30:14,Такси,4735.96,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-12 17:50:36,Такси,6833.57,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-12 19:00:59,Кафе и рестораны,14826.9,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-13 12:10:43,Продукты питания,11383.57,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-13 18:20:35,Едим дома,4184.98,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-13 18:30:46,АЗС,22490.74,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-14 09:15:03,Такси,5588.18,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-14 14:30:24,Такси,3650.13,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-15 09:15:58,Такси,7452.37,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-15 12:10:02,Продукты питания,11943.94,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-15 13:10:29,Едим дома,5955.21,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-15 19:00:58,Кафе и рестораны,8754.77,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-16 09:40:12,Едим дома,4594.57,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-16 12:10:38,Продукты питания,17724.84,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-16 15:40:04,Такси,5644.54,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-16 17:10:50,Играем дома,3901.45,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-16 18:30:41,АЗС,21553.8,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-17 08:00:27,Такси,5370.24,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-17 12:40:25,Смотрим дома,5455.2,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-17 15:30:03,Кафе и рестораны,5245.8,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-17 19:00:40,Кафе и рестораны,15979.28,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-18 11:00:56,Кафе и рестораны,6633.43,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-18 12:10:43,Продукты питания,20421.31,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-18 13:50:50,Смотрим дома,4546.33,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-18 19:00:56,Кафе и рестораны,5100.57,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-19 09:15:52,Такси,2744.08,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-19 12:10:01,Продукты питания,9854.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-19 14:50:47,Кино,5268.83,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-19 21:40:33,Такси,6816.74,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-20 09:15:38,Такси,4771.78,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-21 10:10:40,Играем дома,10313.48,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-21 17:50:11,Кино,3646.84,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-21 18:40:19,Едим дома,3651.23,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-21 19:00:25,Кафе и рестораны,13077.8,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-22 09:15:03,Такси,6817.16,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-22 12:10:11,Продукты питания,9507.49,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-22 14:30:59,Такси,4056.52,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-22 19:00:13,Кафе и рестораны,9189.15,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-23 12:10:14,Продукты питания,13197.34,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-23 18:10:56,Смотрим дома,4843.84,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-23 19:00:22,Кафе и рестораны,7463.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-25 08:00:17,Играем дома,3683.18,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-25 12:10:57,Продукты питания,15731.56,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-25 18:10:45,Едим дома,6075.19,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-25 18:50:10,Едим дома,6293.99,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-25 21:00:33,Кафе и рестораны,4025.72,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-27 08:10:31,Кафе и рестораны,2741.79,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-27 09:15:03,Такси,3563.91,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-27 12:10:59,Продукты питания,21850.55,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-27 16:20:31,Едим дома,3560.4,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-28 09:15:06,Такси,4691.6,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-28 12:10:56,Продукты питания,30683.24,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-28 18:30:53,АЗС,9303.21,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-28 19:00:21,Кафе и рестораны,11650.67,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-29 12:10:21,Продукты питания,15409.22,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-29 15:50:09,Смотрим дома,4390.0,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-29 17:10:21,Такси,6534.08,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-29 19:00:17,Кафе и рестораны,3397.88,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-30 09:15:20,Такси,12000.0,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-30 12:10:34,Продукты питания,20225.96,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-06-30 14:40:48,Играем дома,4981.34,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-01 16:20:24,Кино,3106.64,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-01 19:00:06,Кафе и рестораны,7820.58,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-01 20:10:46,Смотрим дома,4434.96,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-02 12:10:52,Продукты питания,11219.1,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-02 14:10:21,Смотрим дома,5484.46,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-02 18:00:16,Такси,10575.42,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-02 19:00:01,Кафе и рестораны,14782.08,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-02 19:30:17,Едим дома,7358.49,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-03 17:40:43,Едим дома,5427.69,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-03 18:30:27,АЗС,17200.33,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-03 19:00:36,Кафе и рестораны,6829.89,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-03 21:30:26,Играем дома,3383.75,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-04 12:10:14,Продукты питания,14146.31,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-04 16:20:09,Кино,6156.79,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-05 09:10:18,Едим дома,3732.5,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-05 12:10:31,Продукты питания,14361.49,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-05 19:00:32,Кафе и рестораны,8369.32,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-05 19:50:14,Играем дома,4906.7,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-05 21:50:23,Едим дома,3015.47,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 09:15:58,Такси,5806.55,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 11:00:29,Едим дома,4084.99,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 12:10:56,Продукты питания,7904.25,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 18:30:00,АЗС,10357.12,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 19:20:09,Кино,7956.42,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 21:10:40,Играем дома,8860.9,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-06 21:30:44,Кафе и рестораны,6586.38,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-07 09:15:16,Такси,3335.15,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-07 12:10:01,Продукты питания,17857.8,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-07 13:20:27,Смотрим дома,2670.68,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-07 21:50:41,Играем дома,5602.43,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-08 09:40:08,Играем дома,4554.9,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-08 12:10:33,Продукты питания,17487.05,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-08 13:50:39,Играем дома,6338.92,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-09 12:10:12,Продукты питания,27510.83,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-09 13:30:40,Едим дома,7402.88,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-09 20:50:08,Едим дома,7740.26,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-09 21:30:12,Едим дома,5280.4,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-10 11:10:16,Кино,8148.43,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-10 12:10:11,Играем дома,5419.95,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-10 12:10:37,Продукты питания,11827.82,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-11 09:20:00,Кафе и рестораны,5300.17,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-11 12:10:06,Продукты питания,17632.55,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-11 15:10:51,Смотрим дома,3962.19,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-11 15:20:54,Смотрим дома,5776.14,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-12 09:15:54,Такси,5793.27,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-12 12:10:21,Продукты питания,17982.49,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-12 14:50:07,Играем дома,3566.7,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-12 16:20:51,Кино,3112.5,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-12 19:00:25,Кафе и рестораны,15286.61,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-13 12:10:37,Продукты питания,24581.36,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-13 16:50:32,Кино,4041.03,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-15 09:15:11,Такси,3106.24,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-15 12:10:55,Продукты питания,8456.53,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-15 14:10:39,Кафе и рестораны,3246.74,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-15 15:50:05,Кафе и рестораны,3686.17,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-15 18:30:02,АЗС,26300.98,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-16 19:00:03,Кафе и рестораны,3389.63,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-16 21:50:24,Едим дома,4513.7,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-17 12:10:36,Продукты питания,11840.42,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-17 19:00:16,Кафе и рестораны,10110.64,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-18 12:10:54,Продукты питания,14578.11,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-19 12:10:45,Продукты питания,9348.55,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-19 12:40:35,Едим дома,5037.9,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-19 13:50:20,Едим дома,5616.11,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-20 12:10:03,Продукты питания,36659.16,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-21 18:30:00,Едим дома,3664.42,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-21 19:00:30,Кафе и рестораны,4955.42,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-21 21:10:41,Смотрим дома,4239.51,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-22 09:15:43,Такси,3058.55,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-22 11:00:16,Играем дома,5432.65,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-22 15:00:15,Такси,5653.86,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-22 19:00:03,Кафе и рестораны,5427.93,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-24 10:00:17,Едим дома,4910.54,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-24 11:50:30,Смотрим дома,2549.38,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-24 15:30:44,Такси,6405.22,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-24 16:00:48,Едим дома,5185.1,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-24 19:00:30,Кафе и рестораны,17017.01,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-25 19:00:46,Кафе и рестораны,17569.99,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-25 21:20:17,Кафе и рестораны,4116.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-26 09:15:29,Такси,7489.65,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-26 09:20:40,Кафе и рестораны,2428.24,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-26 10:40:12,Играем дома,4168.11,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-26 17:50:03,Едим дома,5364.43,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-26 21:40:58,Кафе и рестораны,5378.78,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-27 11:40:22,Кафе и рестораны,6390.3,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-27 12:10:35,Продукты питания,10504.32,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-27 18:50:48,Смотрим дома,5643.22,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-27 21:20:00,Такси,4371.92,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-28 09:15:06,Такси,4885.45,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-28 12:10:28,Продукты питания,20662.58,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-28 17:30:25,Смотрим дома,5016.05,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-28 19:00:26,Кафе и рестораны,9404.5,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-28 20:50:56,Кино,3349.03,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-29 09:15:45,Такси,2970.69,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-29 12:10:24,Продукты питания,13515.66,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-29 19:40:20,Кафе и рестораны,6331.66,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-30 12:10:44,Продукты питания,14916.71,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-30 18:20:01,Едим дома,5040.07,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-30 20:00:37,Смотрим дома,5488.36,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-07-31 12:10:25,Продукты питания,15380.28,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-01 12:10:35,Продукты питания,12932.95,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-01 14:30:11,Такси,5328.53,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-02 08:10:06,Смотрим дома,5626.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-02 09:10:54,Смотрим дома,7214.61,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-02 09:15:34,Такси,4843.45,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-02 10:30:07,Такси,4284.21,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-02 12:10:18,Продукты питания,11793.75,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-03 12:10:08,Продукты питания,14350.66,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-03 19:00:10,Кафе и рестораны,16000.32,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-04 09:15:20,Такси,3604.06,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-04 12:10:51,Продукты питания,10866.2,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-04 16:40:38,Едим дома,3746.04,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-04 17:10:56,Кафе и рестораны,7346.79,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-04 19:40:29,Смотрим дома,7908.78,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-05 12:10:02,Продукты питания,11656.38,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-06 09:40:58,Едим дома,4597.91,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-06 12:10:37,Продукты питания,14159.57,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-06 13:20:04,Смотрим дома,4834.28,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-07 08:30:10,Кафе и рестораны,5411.96,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-07 12:10:41,Продукты питания,13634.97,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-07 18:30:45,АЗС,12992.29,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-07 19:20:13,Такси,5308.65,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-08 12:10:25,Продукты питания,7135.46,KZT
29,Сая,Кредит наличными,Зарплатный клиент,Тараз,2025-08-09 10:00:38,Такси,6168.57,KZT
