client_code,name,product,status,city,date,type,direction,amount,currency
17,Жанель,Кредитная карта,зп,Тараз,2025-06-23 14:19:12,card_out,out,25764.12,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-23 17:17:44,atm_withdrawal,out,22188.07,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-23 18:09:22,p2p_out,out,36781.11,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 11:10:26,card_in,in,4886.41,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 15:25:15,card_out,out,15218.08,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 17:13:52,utilities_out,out,17879.13,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 17:27:55,card_in,in,7849.72,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 17:49:39,p2p_out,out,20584.36,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-24 19:01:49,atm_withdrawal,out,58432.52,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-25 17:13:05,card_out,out,7775.9,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-25 19:50:47,refund_in,in,6326.51,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-26 15:49:03,card_out,out,34567.97,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-26 17:56:41,p2p_out,out,10175.93,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-27 09:40:39,card_out,out,27333.82,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-27 21:15:58,card_out,out,20216.8,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-28 13:07:28,utilities_out,out,32809.97,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-28 13:31:23,card_out,out,8980.2,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-28 15:39:30,card_out,out,13197.39,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-29 15:51:13,cc_repayment_out,out,41700.11,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-29 20:57:42,installment_payment_out,out,48612.65,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-30 11:48:58,card_out,out,11949.73,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-06-30 16:38:36,card_out,out,18360.46,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-01 11:23:14,p2p_out,out,16849.0,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-01 13:14:32,card_in,in,52070.97,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-01 14:00:30,card_out,out,19070.18,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-01 20:24:55,atm_withdrawal,out,30414.45,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-02 08:18:43,utilities_out,out,42890.5,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-02 10:21:01,utilities_out,out,33675.05,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-02 11:50:49,card_out,out,12682.33,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-02 16:49:21,card_out,out,11249.79,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-02 17:14:35,p2p_out,out,12693.79,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-03 09:17:04,installment_payment_out,out,45324.08,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-03 15:22:26,loan_payment_out,out,59868.94,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-04 17:30:34,card_out,out,4553.33,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-05 11:52:05,card_out,out,34288.58,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-05 19:29:54,p2p_out,out,29322.57,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-05 21:12:40,card_out,out,6734.15,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-06 09:26:18,card_out,out,14005.85,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-07 11:57:48,card_out,out,15142.86,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-07 14:39:51,p2p_out,out,17018.07,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-07 15:58:11,card_out,out,27699.94,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 08:04:21,utilities_out,out,19133.94,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 08:38:26,p2p_out,out,11131.94,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 09:11:25,card_out,out,38706.45,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 09:27:55,card_out,out,8819.78,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 10:48:35,cashback_in,in,3202.06,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 14:16:14,installment_payment_out,out,61155.52,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 17:49:06,card_out,out,8288.3,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-08 21:41:51,card_in,in,8496.55,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-09 16:36:03,p2p_out,out,20507.03,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-10 08:13:11,card_out,out,13766.66,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-10 11:42:10,refund_in,in,18488.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-10 17:01:00,card_out,out,16985.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-11 17:26:52,card_out,out,11776.08,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-11 20:30:43,cc_repayment_out,out,155813.65,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-11 21:49:05,atm_withdrawal,out,79715.34,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-12 12:37:16,card_out,out,8604.97,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-12 14:48:24,p2p_out,out,9057.73,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-12 16:36:54,p2p_out,out,11931.17,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-12 21:13:20,p2p_out,out,16064.63,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-13 09:33:24,card_out,out,18663.14,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-13 11:36:09,card_out,out,14222.38,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-13 12:14:28,card_out,out,21635.92,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-13 15:12:10,refund_in,in,13752.68,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-14 16:47:30,atm_withdrawal,out,55405.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 08:05:26,card_out,out,18446.29,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 08:56:00,p2p_out,out,11519.92,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 15:49:09,loan_payment_out,out,60150.98,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 16:20:04,card_out,out,12874.68,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 19:14:33,card_out,out,34700.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-15 21:00:38,card_out,out,20478.96,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-16 15:49:26,cc_repayment_out,out,62994.4,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-16 18:47:51,p2p_out,out,11904.6,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-16 19:12:57,p2p_out,out,24805.77,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-17 10:06:05,p2p_out,out,6747.34,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-17 11:39:00,card_out,out,10644.66,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-17 13:09:29,cc_repayment_out,out,115152.8,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-17 20:08:24,card_in,in,9911.31,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-18 11:31:08,card_out,out,18099.94,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-18 16:34:09,card_out,out,35634.17,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-18 20:36:38,card_out,out,8240.03,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-18 20:39:20,loan_payment_out,out,95212.68,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-19 10:07:10,card_out,out,9292.04,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-19 15:54:03,cc_repayment_out,out,96044.65,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-19 19:24:39,card_out,out,9224.3,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-20 08:14:47,card_out,out,15920.16,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-21 09:50:00,utilities_out,out,25331.15,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-21 12:52:35,cc_repayment_out,out,78091.3,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-21 16:12:10,cc_repayment_out,out,94455.41,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-21 19:20:06,atm_withdrawal,out,30577.42,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-21 21:26:03,installment_payment_out,out,42382.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-22 13:14:10,card_out,out,15428.46,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-22 16:44:07,card_out,out,17552.51,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-23 08:52:06,card_out,out,22631.91,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-23 10:53:56,card_out,out,72349.16,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-24 13:13:02,p2p_out,out,8720.98,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-24 19:37:12,atm_withdrawal,out,36615.53,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-24 20:46:33,atm_withdrawal,out,62302.63,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-25 09:46:48,p2p_out,out,20295.47,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-25 10:22:17,card_out,out,26070.06,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-25 18:15:50,card_out,out,23797.1,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-25 18:32:03,card_out,out,7673.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-26 10:01:06,card_out,out,27881.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-26 12:18:34,salary_in,in,503050.56,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-26 16:34:57,installment_payment_out,out,44662.75,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-26 19:35:48,card_in,in,20027.28,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-26 20:30:04,installment_payment_out,out,29670.21,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 09:41:14,p2p_out,out,11192.25,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 11:34:21,installment_payment_out,out,49915.35,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 13:54:57,cashback_in,in,5303.53,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 17:56:36,cashback_in,in,7204.53,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 19:52:26,utilities_out,out,13007.42,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 20:07:23,card_in,in,7155.27,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-27 21:58:54,p2p_out,out,10324.19,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-28 18:54:23,p2p_out,out,13003.53,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-29 08:04:43,card_out,out,6486.65,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-29 08:40:54,p2p_out,out,53696.5,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-30 11:41:25,card_out,out,20841.6,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-30 11:45:52,p2p_out,out,19248.66,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-30 13:58:19,card_out,out,11310.01,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-31 18:33:51,card_out,out,20574.29,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-07-31 18:58:59,card_out,out,13168.24,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-01 09:05:37,refund_in,in,9105.65,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-01 11:30:06,cc_repayment_out,out,118346.43,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-01 15:21:33,p2p_out,out,24943.88,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-01 18:51:11,card_out,out,15798.66,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-01 19:33:09,cc_repayment_out,out,129588.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 10:03:35,refund_in,in,15753.11,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 11:10:38,p2p_out,out,24530.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 11:54:15,p2p_out,out,22136.85,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 15:43:33,installment_payment_out,out,26151.19,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 16:08:07,card_out,out,25931.95,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 16:31:18,card_out,out,16641.9,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-02 21:38:36,card_out,out,8133.47,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-03 20:43:48,atm_withdrawal,out,27327.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-04 08:11:47,card_out,out,37760.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 08:12:04,p2p_out,out,24452.49,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 11:02:16,utilities_out,out,21672.61,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 13:29:02,card_out,out,20109.84,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 15:49:56,card_in,in,12338.35,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 18:01:34,cashback_in,in,4679.17,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 18:42:30,p2p_out,out,19511.89,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-05 21:24:08,card_out,out,13919.92,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-07 09:17:45,card_out,out,23685.48,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-07 15:20:15,installment_payment_out,out,43624.59,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-07 20:42:08,card_out,out,14186.43,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-08 09:53:46,card_out,out,27003.42,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-08 16:59:10,card_out,out,27885.7,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-09 10:18:34,card_out,out,22766.13,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-09 14:26:20,p2p_out,out,9430.18,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-09 20:51:22,card_out,out,14081.54,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-10 15:11:28,p2p_out,out,19093.96,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-10 17:24:28,utilities_out,out,34476.03,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-10 18:53:49,p2p_out,out,25595.25,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-13 11:15:48,card_out,out,10709.16,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-13 17:59:12,cc_repayment_out,out,90123.03,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-14 10:00:40,p2p_out,out,9046.49,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-14 15:00:44,card_out,out,11265.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-14 17:48:08,card_out,out,10013.57,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-15 10:58:40,p2p_out,out,18863.45,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-15 14:29:34,card_out,out,12130.14,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-15 19:13:58,card_out,out,49745.51,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-15 19:31:11,p2p_out,out,14376.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-15 20:17:53,salary_in,in,418924.17,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-16 11:56:50,card_out,out,20381.56,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-16 12:43:46,loan_payment_out,out,63709.13,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-16 13:58:32,p2p_out,out,10205.7,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-16 16:52:36,card_out,out,17364.23,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-16 21:27:32,card_out,out,18127.06,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-17 09:36:11,atm_withdrawal,out,12996.02,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-17 10:55:13,cc_repayment_out,out,89633.34,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-17 13:56:58,card_out,out,17905.8,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-17 14:55:57,card_in,in,6233.86,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-17 21:14:50,atm_withdrawal,out,157674.25,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-18 16:34:55,installment_payment_out,out,47494.62,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-18 17:00:15,p2p_out,out,37461.24,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-18 18:02:34,card_out,out,12321.6,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-18 18:51:27,card_out,out,27540.58,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-18 19:19:00,p2p_out,out,30203.89,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-19 09:31:29,p2p_out,out,26191.29,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-19 13:05:50,installment_payment_out,out,51557.8,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-19 16:46:26,card_out,out,41797.41,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-19 17:23:56,loan_payment_out,out,36157.4,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-19 17:42:11,card_out,out,24160.14,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-20 09:48:39,cc_repayment_out,out,129818.17,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-20 14:03:21,cc_repayment_out,out,49351.38,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-20 14:27:17,card_out,out,14304.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-20 21:12:25,cashback_in,in,9885.58,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-21 15:08:26,card_in,in,12585.4,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 10:29:26,card_out,out,16884.0,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 11:09:28,card_out,out,14759.57,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 11:27:51,card_out,out,19186.67,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 12:46:54,card_out,out,12918.74,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 17:43:44,card_out,out,15518.99,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 18:41:48,card_in,in,13032.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-22 20:17:02,utilities_out,out,25601.69,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-23 17:25:02,atm_withdrawal,out,28405.26,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-23 19:51:42,p2p_out,out,19156.08,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 08:53:23,atm_withdrawal,out,42395.62,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 11:30:07,installment_payment_out,out,48625.78,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 12:06:29,card_out,out,22721.27,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 13:03:20,p2p_out,out,20068.05,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 13:26:37,loan_payment_out,out,43077.67,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-24 20:15:31,p2p_out,out,15634.28,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-25 12:25:43,card_out,out,28429.44,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-25 15:12:48,card_out,out,18502.58,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-25 20:35:32,p2p_out,out,22540.19,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-26 11:35:07,card_out,out,22802.19,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-26 13:05:23,cashback_in,in,10974.29,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-26 16:06:29,card_out,out,58232.4,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-27 14:59:05,card_out,out,24449.03,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-27 15:51:58,card_out,out,13038.85,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-27 18:29:59,p2p_out,out,15625.13,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-28 14:45:19,card_in,in,4742.62,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-28 16:02:47,utilities_out,out,22849.79,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-29 16:00:49,card_out,out,14694.07,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-29 18:00:34,card_out,out,8205.06,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-29 20:45:12,card_out,out,8764.09,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-30 09:00:59,card_out,out,18470.43,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-30 17:57:21,installment_payment_out,out,36328.14,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-31 11:42:30,atm_withdrawal,out,29838.76,KZT
17,Жанель,Кредитная карта,зп,Тараз,2025-08-31 18:29:33,utilities_out,out,32057.14,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 13:43:01,atm_withdrawal,out,48874.29,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 15:57:34,card_out,out,23137.8,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 20:46:36,card_out,out,19552.67,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 08:48:34,atm_withdrawal,out,45711.58,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 14:50:06,refund_in,in,7820.01,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 14:54:29,atm_withdrawal,out,14400.36,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:26:38,card_out,out,9487.57,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:37:43,p2p_out,out,16688.83,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:49:39,card_out,out,14013.76,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 09:43:44,card_out,out,17315.12,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 13:35:37,card_out,out,18331.98,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 13:14:52,card_out,out,14210.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 16:52:27,loan_payment_out,out,59072.14,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 10:47:44,cc_repayment_out,out,44550.59,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 15:17:58,card_out,out,16767.06,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-05 20:58:41,cc_repayment_out,out,113792.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-06 15:18:42,card_out,out,14514.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-06 16:41:18,utilities_out,out,24663.1,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 08:35:46,cashback_in,in,15203.26,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:24:35,card_out,out,16185.52,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:33:53,card_out,out,27273.07,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:47:24,utilities_out,out,29441.75,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 13:53:32,card_out,out,20046.57,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-07 19:48:04,card_out,out,28784.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 08:15:25,installment_payment_out,out,30490.75,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 11:34:12,card_out,out,15909.37,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 15:01:27,p2p_out,out,9162.32,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 20:17:06,p2p_out,out,24844.93,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-08 20:28:01,card_out,out,28604.25,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 08:34:54,salary_in,in,310882.78,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 09:00:20,card_out,out,5440.32,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 12:14:36,card_out,out,7528.86,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 20:41:38,card_out,out,15242.0,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 21:01:13,p2p_out,out,25625.12,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 09:49:53,installment_payment_out,out,21455.36,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 13:30:07,card_in,in,36347.79,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 18:26:05,p2p_out,out,20487.59,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 21:40:56,card_out,out,21403.7,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 15:07:13,card_in,in,18570.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 15:09:22,card_out,out,33914.13,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 16:51:52,card_out,out,17895.54,KZT
